pmid,analytic_method,experiment_name,biomarker_id,biomarker_id_origin,biomarker_long_name,biomarker_short_name,original_name,original_value,association_name,association_value,association_unit,95% CI,se,association_p_value,association_p_value_qualifier,association_p_value_unit...17,association_p_value_raw,association_p_value_raw_qualifier,association_p_value_unit...20,concept_id,concept_id_description
33803340,33803340.1.1,,X1643,Metabolon,Fumarate,Fumarate,,,Odds Ratio,1.14,,"(1, 1.29)",,0.458,,trend,0.048068957,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X396,Metabolon,Glutarate (C5-Dc),Glutarate (C5-Dc),,,Odds Ratio,1.13,,"(1, 1.29)",,0.458,,trend,0.050458579,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X3147,Metabolon,Xanthine,Xanthine,,,Odds Ratio,1.14,,"(1, 1.3)",,0.458,,trend,0.043983243,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42374,Metabolon,2-Aminobutyrate,2-Aminobutyrate,,,Odds Ratio,1.13,,"(0.99, 1.27)",,0.463,,trend,0.062428834,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X15676,Metabolon,3-Methyl-2-Oxovalerate,3-Methyl-2-Oxovalerate,,,Odds Ratio,1.14,,"(1.01, 1.3)",,0.455,,trend,0.039584864,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X22116,Metabolon,4-Methyl-2-Oxopentanoate,4-Methyl-2-Oxopentanoate,,,Odds Ratio,1.14,,"(1, 1.3)",,0.458,,trend,0.05112881,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X31787,Metabolon,3-Carboxy-4-Methyl-5-Propyl-2-Furanpropanoate (Cmpf),3-Carboxy-4-Methyl-5-Propyl-2-Furanpropanoate (Cmpf),,,Odds Ratio,0.89,,"(0.78, 1)",,0.463,,trend,0.058591258,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X34424,Metabolon,5-Acetylamino-6-Amino-3-Methyluracil,5-Acetylamino-6-Amino-3-Methyluracil,,,Odds Ratio,0.9,,"(0.79, 1.02)",,0.555,,trend,0.102305899,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X37203,Metabolon,"Androstenediol (3Beta,17Beta) Disulfate (2)","Androstenediol (3Beta,17Beta) Disulfate (2)",,,Odds Ratio,1.15,,"(1, 1.33)",,0.463,,trend,0.056452572,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X38296,Metabolon,(16 Or 17)-Methylstearate (A19:0 Or I19:0),(16 Or 17)-Methylstearate (A19:0 Or I19:0),,,Odds Ratio,1.14,,"(1, 1.3)",,0.458,,trend,0.05172499,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62864,Metabolon,Mannonate,Mannonate,,,Odds Ratio,1.18,,"(1.04, 1.35)",,0.335,,trend,0.011708429,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X43255,Metabolon,N-Acetyl-1-Methylhistidine,N-Acetyl-1-Methylhistidine,,,Odds Ratio,0.92,,"(0.81, 1.04)",,0.648,,trend,0.193224613,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X43761,Metabolon,2-Aminoheptanoate,2-Aminoheptanoate,,,Odds Ratio,1.14,,"(1, 1.29)",,0.458,,trend,0.045061361,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X54805,Metabolon,3Beta-Hydroxy-5-Cholestenoate,3Beta-Hydroxy-5-Cholestenoate,,,Odds Ratio,1.07,,"(0.94, 1.21)",,0.727,,trend,0.308623647,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X55041,Metabolon,1-Oleoyl-2-Arachidonoyl-Gpe (18:1/20:4),1-Oleoyl-2-Arachidonoyl-Gpe (18:1/20:4),,,Odds Ratio,0.9,,"(0.79, 1.02)",,0.569,,trend,0.10785017,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X53209,Metabolon,1-Oleoyl-2-Docosahexaenoyl-Gpe (18:1/22:6),1-Oleoyl-2-Docosahexaenoyl-Gpe (18:1/22:6),,,Odds Ratio,0.9,,"(0.79, 1.02)",,0.531,,trend,0.093222768,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62862,Metabolon,"N6,N6-Dimethyllysine","N6,N6-Dimethyllysine",,,Odds Ratio,1.12,,"(0.99, 1.27)",,0.491,,trend,0.07589093,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63251,Metabolon,11Beta-Hydroxyandrosterone Glucuronide,11Beta-Hydroxyandrosterone Glucuronide,,,Odds Ratio,1.16,,"(1.02, 1.32)",,0.415,,trend,0.025273588,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63683,Metabolon,"Branched-Chain, Straight-Chain, Or Cyclopropyl 12:1 Fatty Acid","Branched-Chain, Straight-Chain, Or Cyclopropyl 12:1 Fatty Acid",,,Odds Ratio,1.13,,"(0.99, 1.28)",,0.47,,trend,0.064143337,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X58,Metabolon,Glycine,Glycine,,,Odds Ratio,1.06,,"(0.94, 1.2)",,0.758,,trend,0.357438505,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X19130,Metabolon,"1,2-Dipalmitoyl-Gpc (16:0/16:0)","1,2-Dipalmitoyl-Gpc (16:0/16:0)",,,Odds Ratio,0.89,,"(0.78, 1.01)",,0.47,,trend,0.065221521,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62860,Metabolon,N6-Methyllysine,N6-Methyllysine,,,Odds Ratio,1.12,,"(0.98, 1.27)",,0.524,,trend,0.087959095,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52473,Metabolon,Gamma-Tocopherol/Beta-Tocopherol,Gamma-Tocopherol/Beta-Tocopherol,,,Odds Ratio,1.16,,"(1.03, 1.32)",,0.362,,trend,0.016481086,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62851,Metabolon,Hydroxypalmitoyl Sphingomyelin (D18:1/16:0(Oh)),Hydroxypalmitoyl Sphingomyelin (D18:1/16:0(Oh)),,,Odds Ratio,1.12,,"(0.99, 1.27)",,0.47,,trend,0.070418254,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X22132,Metabolon,Alpha-Hydroxyisocaproate,Alpha-Hydroxyisocaproate,,,Odds Ratio,1.15,,"(1.01, 1.31)",,0.455,,trend,0.039371121,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X541,Metabolon,4-Hydroxyphenylacetate,4-Hydroxyphenylacetate,,,Odds Ratio,1.13,,"(0.99, 1.28)",,0.47,,trend,0.069567859,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X590,Metabolon,Hypotaurine,Hypotaurine,,,Odds Ratio,1.09,,"(0.96, 1.24)",,0.646,,trend,0.183737125,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X17805,Metabolon,Dihomo-Linoleate (20:2N6),Dihomo-Linoleate (20:2N6),,,Odds Ratio,1.13,,"(0.99, 1.28)",,0.47,,trend,0.06895579,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X18394,Metabolon,Theophylline,Theophylline,,,Odds Ratio,0.92,,"(0.81, 1.04)",,0.651,,trend,0.203594092,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X20676,Metabolon,Maleate,Maleate,,,Odds Ratio,1.11,,"(0.98, 1.26)",,0.524,,trend,0.090451228,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X32412,Metabolon,Butyrylcarnitine (C4),Butyrylcarnitine (C4),,,Odds Ratio,1.16,,"(1.03, 1.31)",,0.359,,trend,0.015793385,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X37196,Metabolon,"5Alpha-Pregnan-3Beta,20Beta-Diol Monosulfate (1)","5Alpha-Pregnan-3Beta,20Beta-Diol Monosulfate (1)",,,Odds Ratio,1.1,,"(0.97, 1.25)",,0.603,,trend,0.127885416,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X38637,Metabolon,Cinnamoylglycine,Cinnamoylglycine,,,Odds Ratio,1.08,,"(0.95, 1.23)",,0.676,,trend,0.259436956,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X39346,Metabolon,Alpha-Cehc Glucuronide,Alpha-Cehc Glucuronide,,,Odds Ratio,0.88,,"(0.78, 1)",,0.458,,trend,0.044282518,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52475,Metabolon,1-(1-Enyl-Stearoyl)-2-Arachidonoyl-Gpe (P-18:0/20:4),1-(1-Enyl-Stearoyl)-2-Arachidonoyl-Gpe (P-18:0/20:4),,,Odds Ratio,0.92,,"(0.81, 1.04)",,0.646,,trend,0.177958572,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X53031,Metabolon,Methylsuccinoylcarnitine,Methylsuccinoylcarnitine,,,Odds Ratio,0.89,,"(0.79, 1.01)",,0.47,,trend,0.067993275,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57474,Metabolon,Sphingomyelin (D18:2/18:1),Sphingomyelin (D18:2/18:1),,,Odds Ratio,1.16,,"(1.01, 1.32)",,0.436,,trend,0.032948357,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62297,Metabolon,Sulfate Of Piperine Metabolite C18H21No3 (1),Sulfate Of Piperine Metabolite C18H21No3 (1),,,Odds Ratio,0.91,,"(0.8, 1.03)",,0.617,,trend,0.137072884,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X38395,Metabolon,"12,13-Dihome","12,13-Dihome",,,Odds Ratio,0.89,,"(0.79, 1.01)",,0.502,,trend,0.079850161,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1712,Metabolon,Cortisol,Cortisol,,,Odds Ratio,1.09,,"(0.96, 1.23)",,0.646,,trend,0.182450181,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1493,Metabolon,Ornithine,Ornithine,,,Odds Ratio,1.09,,"(0.97, 1.24)",,0.638,,trend,0.158810686,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X607,Metabolon,Trans-Urocanate,Trans-Urocanate,,,Odds Ratio,0.9,,"(0.8, 1.02)",,0.555,,trend,0.102680344,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X15765,Metabolon,Ethylmalonate,Ethylmalonate,,,Odds Ratio,1.13,,"(1, 1.28)",,0.463,,trend,0.058382633,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X22001,Metabolon,3-Hydroxyoctanoate,3-Hydroxyoctanoate,,,Odds Ratio,1.11,,"(0.99, 1.26)",,0.502,,trend,0.080942815,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X32391,Metabolon,"1,3-Dimethylurate","1,3-Dimethylurate",,,Odds Ratio,0.93,,"(0.82, 1.05)",,0.672,,trend,0.252081993,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33418,Metabolon,Delta-Tocopherol,Delta-Tocopherol,,,Odds Ratio,1.16,,"(1.01, 1.33)",,0.428,,trend,0.031433928,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33230,Metabolon,1-Palmitoleoyl-Gpc (16:1),1-Palmitoleoyl-Gpc (16:1),,,Odds Ratio,1.11,,"(0.98, 1.26)",,0.531,,trend,0.094089252,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X35669,Metabolon,Tetradecanedioate (C14-Dc),Tetradecanedioate (C14-Dc),,,Odds Ratio,1.08,,"(0.95, 1.23)",,0.669,,trend,0.236635139,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52234,Metabolon,Glycosyl-N-Stearoyl-Sphingosine (D18:1/18:0),Glycosyl-N-Stearoyl-Sphingosine (D18:1/18:0),,,Odds Ratio,1.09,,"(0.96, 1.24)",,0.646,,trend,0.184317246,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X37202,Metabolon,"Androstenediol (3Beta,17Beta) Disulfate (1)","Androstenediol (3Beta,17Beta) Disulfate (1)",,,Odds Ratio,1.1,,"(0.96, 1.26)",,0.636,,trend,0.152926986,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X38170,Metabolon,Pregnenolone Sulfate,Pregnenolone Sulfate,,,Odds Ratio,1.09,,"(0.95, 1.25)",,0.662,,trend,0.218079779,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X39625,Metabolon,Hydrochlorothiazide,Hydrochlorothiazide,,,Odds Ratio,0.92,,"(0.81, 1.05)",,0.652,,trend,0.204736339,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X39603,Metabolon,Ethyl Glucuronide,Ethyl Glucuronide,,,Odds Ratio,1.08,,"(0.95, 1.24)",,0.662,,trend,0.221346833,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X40481,Metabolon,Dihydroferulate,Dihydroferulate,,,Odds Ratio,1.08,,"(0.95, 1.22)",,0.662,,trend,0.219864895,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48460,Metabolon,Propyl 4-Hydroxybenzoate Sulfate,Propyl 4-Hydroxybenzoate Sulfate,,,Odds Ratio,0.87,,"(0.76, 1)",,0.458,,trend,0.051273381,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57481,Metabolon,"Sphingomyelin (D18:1/20:2, D18:2/20:1, D16:1/22:2)","Sphingomyelin (D18:1/20:2, D18:2/20:1, D16:1/22:2)",,,Odds Ratio,1.14,,"(1, 1.29)",,0.458,,trend,0.050922063,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52465,Metabolon,1-Palmitoyl-2-Docosahexaenoyl-Gpe (16:0/22:6),1-Palmitoyl-2-Docosahexaenoyl-Gpe (16:0/22:6),,,Odds Ratio,0.91,,"(0.8, 1.03)",,0.617,,trend,0.136535442,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52925,Metabolon,Phenylacetylglutamate,Phenylacetylglutamate,,,Odds Ratio,1.11,,"(0.97, 1.26)",,0.597,,trend,0.121276015,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52982,Metabolon,Glycodeoxycholate Glucuronide (1),Glycodeoxycholate Glucuronide (1),,,Odds Ratio,0.89,,"(0.78, 1.02)",,0.52,,trend,0.085770429,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63152,Metabolon,Ethyl Alpha-Glucopyranoside,Ethyl Alpha-Glucopyranoside,,,Odds Ratio,1.05,,"(0.92, 1.19)",,0.819,,trend,0.467803233,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X61701,Metabolon,3-Hydroxyarachidate,3-Hydroxyarachidate,,,Odds Ratio,1.11,,"(0.98, 1.25)",,0.569,,trend,0.107662442,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62850,Metabolon,Tetradecadienoate (14:2),Tetradecadienoate (14:2),,,Odds Ratio,1.12,,"(0.98, 1.27)",,0.524,,trend,0.090553122,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X62796,Metabolon,3-Ethylcatechol Sulfate (1),3-Ethylcatechol Sulfate (1),,,Odds Ratio,0.9,,"(0.79, 1.03)",,0.594,,trend,0.118338129,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52446,Metabolon,1-Stearoyl-2-Linoleoyl-Gpe (18:0/18:2),1-Stearoyl-2-Linoleoyl-Gpe (18:0/18:2),,,Odds Ratio,0.94,,"(0.84, 1.06)",,0.741,,trend,0.331538186,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33961,Metabolon,1-Stearoyl-Gpc (18:0),1-Stearoyl-Gpc (18:0),,,Odds Ratio,1.1,,"(0.97, 1.25)",,0.618,,trend,0.14280791,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X3127,Metabolon,Hypoxanthine,Hypoxanthine,,,Odds Ratio,1.09,,"(0.96, 1.23)",,0.646,,trend,0.17630537,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X32198,Metabolon,Acetylcarnitine (C2),Acetylcarnitine (C2),,,Odds Ratio,1.13,,"(0.99, 1.28)",,0.463,,trend,0.059934047,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X31912,Metabolon,Glycolithocholate,Glycolithocholate,,,Odds Ratio,1.09,,"(0.96, 1.24)",,0.646,,trend,0.170040454,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X32457,Metabolon,3-Hydroxylaurate,3-Hydroxylaurate,,,Odds Ratio,1.12,,"(0.99, 1.28)",,0.47,,trend,0.069778327,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X35127,Metabolon,Pro-Hydroxy-Pro,Pro-Hydroxy-Pro,,,Odds Ratio,1.11,,"(0.99, 1.26)",,0.517,,trend,0.08463602,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33952,Metabolon,Myristoylcarnitine (C14),Myristoylcarnitine (C14),,,Odds Ratio,1.14,,"(1, 1.3)",,0.458,,trend,0.046509155,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33949,Metabolon,Gamma-Glutamylglycine,Gamma-Glutamylglycine,,,Odds Ratio,1.04,,"(0.93, 1.18)",,0.82,,trend,0.486494651,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X36746,Metabolon,2-Hydroxy-3-Methylvalerate,2-Hydroxy-3-Methylvalerate,,,Odds Ratio,1.14,,"(1, 1.3)",,0.461,,trend,0.055617013,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X35186,Metabolon,1-Arachidonoyl-Gpe (20:4N6),1-Arachidonoyl-Gpe (20:4N6),,,Odds Ratio,1.09,,"(0.97, 1.24)",,0.618,,trend,0.146527394,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42395,Metabolon,Undecanedioate (C11-Dc),Undecanedioate (C11-Dc),,,Odds Ratio,1.11,,"(0.98, 1.26)",,0.555,,trend,0.101741302,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48441,Metabolon,4-Hydroxychlorothalonil,4-Hydroxychlorothalonil,,,Odds Ratio,0.91,,"(0.81, 1.03)",,0.617,,trend,0.138896528,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63658,Metabolon,Glutamine Conjugate Of C7H12O2,Glutamine Conjugate Of C7H12O2,,,Odds Ratio,1.13,,"(1, 1.29)",,0.461,,trend,0.055129827,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X39379,Metabolon,Glycoursodeoxycholate,Glycoursodeoxycholate,,,Odds Ratio,1.11,,"(0.98, 1.25)",,0.589,,trend,0.113025025,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1494,Metabolon,5-Oxoproline,5-Oxoproline,,,Odds Ratio,1.11,,"(0.97, 1.27)",,0.594,,trend,0.117110013,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X44876,Metabolon,Gamma-Cehc,Gamma-Cehc,,,Odds Ratio,1.13,,"(0.99, 1.28)",,0.474,,trend,0.071814294,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X43249,Metabolon,N-Delta-Acetylornithine,N-Delta-Acetylornithine,,,Odds Ratio,1.08,,"(0.95, 1.23)",,0.677,,trend,0.262985068,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X44878,Metabolon,Methionine Sulfone,Methionine Sulfone,,,Odds Ratio,0.92,,"(0.81, 1.05)",,0.648,,trend,0.197552274,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52467,Metabolon,1-Palmitoyl-2-Arachidonoyl-Gpi (16:0/20:4),1-Palmitoyl-2-Arachidonoyl-Gpi (16:0/20:4),,,Odds Ratio,0.94,,"(0.83, 1.07)",,0.77,,trend,0.383114778,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52669,Metabolon,1-Palmitoyl-2-Oleoyl-Gpi (16:0/18:1),1-Palmitoyl-2-Oleoyl-Gpi (16:0/18:1),,,Odds Ratio,0.93,,"(0.82, 1.06)",,0.684,,trend,0.269306606,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52687,Metabolon,1-Oleoyl-2-Linoleoyl-Gpe (18:1/18:2),1-Oleoyl-2-Linoleoyl-Gpe (18:1/18:2),,,Odds Ratio,0.92,,"(0.82, 1.04)",,0.651,,trend,0.201879943,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X54960,Metabolon,Oleoyl-Arachidonoyl-Glycerol (18:1/20:4) [1],Oleoyl-Arachidonoyl-Glycerol (18:1/20:4) [1],,,Odds Ratio,0.93,,"(0.81, 1.07)",,0.716,,trend,0.295835393,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57511,Metabolon,Linolenoylcarnitine (C18:3),Linolenoylcarnitine (C18:3),,,Odds Ratio,1.1,,"(0.96, 1.25)",,0.638,,trend,0.158591614,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X64386,Metabolon,"Cis-3,4-Methyleneheptanoylglycine","Cis-3,4-Methyleneheptanoylglycine",,,Odds Ratio,1.1,,"(0.97, 1.25)",,0.603,,trend,0.127288803,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48418,Metabolon,4-Methylguaiacol Sulfate,4-Methylguaiacol Sulfate,,,Odds Ratio,1.09,,"(0.96, 1.24)",,0.648,,trend,0.19422777,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42040,Metabolon,5-Hydroxymethyl-2-Furoic Acid,5-Hydroxymethyl-2-Furoic Acid,,,Odds Ratio,1.07,,"(0.94, 1.21)",,0.741,,trend,0.330792105,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57416,Metabolon,N-Palmitoyl-Sphingadienine (D18:2/16:0),N-Palmitoyl-Sphingadienine (D18:2/16:0),,,Odds Ratio,1.14,,"(1, 1.3)",,0.461,,trend,0.054796203,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X31591,Metabolon,Androsterone Sulfate,Androsterone Sulfate,,,Odds Ratio,1.08,,"(0.94, 1.24)",,0.684,,trend,0.269387912,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X43488,Metabolon,N-Acetylcarnosine,N-Acetylcarnosine,,,Odds Ratio,0.92,,"(0.78, 1.07)",,0.684,,trend,0.267106112,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X52615,Metabolon,"Sphingomyelin (D18:1/17:0, D17:1/18:0, D19:1/16:0)","Sphingomyelin (D18:1/17:0, D17:1/18:0, D19:1/16:0)",,,Odds Ratio,1.1,,"(0.97, 1.24)",,0.618,,trend,0.147286246,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1552,Metabolon,Erucate (22:1N9),Erucate (22:1N9),,,Odds Ratio,1.09,,"(0.96, 1.23)",,0.646,,trend,0.171617624,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1598,Metabolon,Tigloylglycine,Tigloylglycine,,,Odds Ratio,1.05,,"(0.93, 1.19)",,0.779,,trend,0.396527544,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1806,Metabolon,Retinol (Vitamin A),Retinol (Vitamin A),,,Odds Ratio,0.91,,"(0.8, 1.03)",,0.598,,trend,0.125167286,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X31548,Metabolon,"Fibrinopeptide A, Des-Ala(1)","Fibrinopeptide A, Des-Ala(1)",,,Odds Ratio,0.92,,"(0.81, 1.05)",,0.652,,trend,0.206804316,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1301,Metabolon,Lysine,Lysine,,,Odds Ratio,1.08,,"(0.95, 1.22)",,0.662,,trend,0.221059277,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1303,Metabolon,Malate,Malate,,,Odds Ratio,1.11,,"(0.98, 1.26)",,0.531,,trend,0.094754987,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X2342,Metabolon,Serotonin,Serotonin,,,Odds Ratio,1.06,,"(0.94, 1.2)",,0.737,,trend,0.317776609,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X31938,Metabolon,5-Hydroxyhexanoate,5-Hydroxyhexanoate,,,Odds Ratio,0.9,,"(0.79, 1.03)",,0.594,,trend,0.118679061,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X33946,Metabolon,N-Acetylhistidine,N-Acetylhistidine,,,Odds Ratio,1.05,,"(0.92, 1.2)",,0.808,,trend,0.448658988,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48434,Metabolon,N-Acetylcitrulline,N-Acetylcitrulline,,,Odds Ratio,0.94,,"(0.83, 1.06)",,0.727,,trend,0.306685084,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X35305,Metabolon,1-Palmitoyl-Gpi (16:0),1-Palmitoyl-Gpi (16:0),,,Odds Ratio,0.92,,"(0.81, 1.05)",,0.654,,trend,0.208777832,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X46142,Metabolon,Mannitol/Sorbitol,Mannitol/Sorbitol,,,Odds Ratio,1.09,,"(0.95, 1.23)",,0.655,,trend,0.212101052,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X42449,Metabolon,1-Palmitoyl-2-Linoleoyl-Gpe (16:0/18:2),1-Palmitoyl-2-Linoleoyl-Gpe (16:0/18:2),,,Odds Ratio,0.95,,"(0.84, 1.07)",,0.766,,trend,0.374987988,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48841,Metabolon,P-Cresol Glucuronide,P-Cresol Glucuronide,,,Odds Ratio,1.08,,"(0.95, 1.22)",,0.672,,trend,0.248832616,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48569,Metabolon,Acesulfame,Acesulfame,,,Odds Ratio,0.94,,"(0.83, 1.06)",,0.733,,trend,0.312860646,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X48782,Metabolon,C-Glycosyltryptophan,C-Glycosyltryptophan,,,Odds Ratio,1.12,,"(0.99, 1.28)",,0.507,,trend,0.082423067,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57659,Metabolon,N-Palmitoylserine,N-Palmitoylserine,,,Odds Ratio,1.07,,"(0.95, 1.21)",,0.684,,trend,0.269082205,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X57518,Metabolon,Arachidonoylcarnitine (C20:4),Arachidonoylcarnitine (C20:4),,,Odds Ratio,1.1,,"(0.97, 1.26)",,0.618,,trend,0.145191251,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63253,Metabolon,5-Hydroxyindole Glucuronide,5-Hydroxyindole Glucuronide,,,Odds Ratio,1.09,,"(0.97, 1.23)",,0.638,,trend,0.15660965,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X63358,Metabolon,3-Hydroxydecanoylcarnitine,3-Hydroxydecanoylcarnitine,,,Odds Ratio,1.11,,"(0.97, 1.26)",,0.597,,trend,0.122572453,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X64050,Metabolon,2-Methoxyhydroquinone Sulfate (2),2-Methoxyhydroquinone Sulfate (2),,,Odds Ratio,1.08,,"(0.95, 1.23)",,0.662,,trend,0.223884795,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X1123,Metabolon,Inosine,Inosine,,,Odds Ratio,1.07,,"(0.95, 1.22)",,0.677,,trend,0.261022228,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X34401,Metabolon,5-Acetylamino-6-Formylamino-3-Methyluracil,5-Acetylamino-6-Formylamino-3-Methyluracil,,,Odds Ratio,0.92,,"(0.81, 1.04)",,0.646,,trend,0.182216456,,trend,C18,Colorectal Cancer
33803340,33803340.1.1,,X35172,Metabolon,Orotidine,Orotidine,,,Odds Ratio,1.14,,"(0.99, 1.31)",,0.463,,trend,0.061621032,,trend,C18,Colorectal Cancer
