pmid,analytic_method,experiment_name,biomarker_id,biomarker_long_name,biomarker_short_name,original_name,original_value,association_name,association_value,association_unit,X95..CI,se,association_p_value_unit...15,association_p_value,association_p_value_qualifier,association_p_value_unit...18,association_n_value...analysis_n_value.in.Analytic_Methods_Table.,concept_id,concept_id_description
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid ratio,PUFA/MUFA,Beta Coefficient,-0.3057088,NA,0.73660107,NA,"(0.65, 0.84)",0.0660112,NA,3.64E-06,NA,NA,117949,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid ratio,PUFA/MUFA,Beta Coefficient,-0.2452079,NA,0.78254183,NA,"(0.71, 0.87)",0.05317576,NA,4.00E-06,NA,NA,117921,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Small LDL Cholesterol,S-LDL-CE,Beta Coefficient,-0.3247785,NA,0.72268744,NA,"(0.63, 0.83)",0.07043896,NA,4.01E-06,NA,NA,118015,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-PL,Beta Coefficient,0.13034747,NA,1.13922416,NA,"(1.08, 1.2)",0.02829113,NA,4.08E-06,NA,NA,117316,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Phosphatidylcholines,Phosphatidylcholines,Beta Coefficient,-0.2421099,NA,0.78496992,NA,"(0.71, 0.87)",0.05272665,NA,4.39E-06,NA,NA,63682,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,NA Particle concentration,Total-P,Beta Coefficient,-0.2478756,NA,0.780457,NA,"(0.7, 0.87)",0.05412221,NA,4.65E-06,NA,NA,63715,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-C,Beta Coefficient,-0.2406422,NA,0.78612283,NA,"(0.71, 0.87)",0.05303619,NA,5.70E-06,NA,NA,63729,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Polyunsaturated Fatty Acid ratio,PUFA,Beta Coefficient,-0.2082619,NA,0.81199436,NA,"(0.74, 0.89)",0.04593096,NA,5.78E-06,NA,NA,63709,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-TG,Beta Coefficient,0.30141077,NA,1.35176449,NA,"(1.19, 1.54)",0.06676729,NA,6.35E-06,NA,NA,117957,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-CE,Beta Coefficient,-0.1135566,NA,0.89265365,NA,"(0.85, 0.94)",0.02522281,NA,6.73E-06,NA,NA,117731,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Total cholines,Total cholines,Beta Coefficient,-0.2356553,NA,0.790053,NA,"(0.71, 0.88)",0.05244212,NA,7.00E-06,NA,NA,63681,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesteryl Esters,Total-CE,Beta Coefficient,-0.2259491,NA,0.79775872,NA,"(0.72, 0.88)",0.05031998,NA,7.11E-06,NA,NA,63741,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,LA  ratio,LA,Beta Coefficient,-0.1278003,NA,0.88002909,NA,"(0.83, 0.93)",0.02853258,NA,7.50E-06,NA,NA,117653,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-FC,Beta Coefficient,-0.1239977,NA,0.88338191,NA,"(0.84, 0.93)",0.02769113,NA,7.54E-06,NA,NA,117682,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Particle concentration,HDL-P,Beta Coefficient,-0.2427119,NA,0.78449753,NA,"(0.71, 0.87)",0.05435335,NA,7.99E-06,NA,NA,63714,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol,XL-HDL-FC,Beta Coefficient,-0.2472072,NA,0.78097887,NA,"(0.7, 0.87)",0.05541983,NA,8.17E-06,NA,NA,63452,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-CE,Beta Coefficient,-0.2352733,NA,0.7903548,NA,"(0.71, 0.88)",0.05297562,NA,8.95E-06,NA,NA,63730,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Triglyceride/Phosphoglyceride,TG/PG,Beta Coefficient,0.21697112,NA,1.24230822,NA,"(1.13, 1.37)",0.04895912,NA,9.35E-06,NA,NA,63709,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,LDL particle size,LDL particle size,Beta Coefficient,-0.2775145,NA,0.75766456,NA,"(0.67, 0.86)",0.06270733,NA,9.62E-06,NA,NA,118017,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-C,Beta Coefficient,-0.1185629,NA,0.88819594,NA,"(0.84, 0.94)",0.02693278,NA,1.07E-05,NA,NA,117731,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,SFA  ratio,SFA,Beta Coefficient,0.27846918,NA,1.32110589,NA,"(1.17, 1.5)",0.06365578,NA,1.22E-05,NA,NA,117921,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-C,Beta Coefficient,-0.2045871,NA,0.81498373,NA,"(0.74, 0.89)",0.04696892,NA,1.33E-05,NA,NA,63748,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-P,Beta Coefficient,-0.2370127,NA,0.78898127,NA,"(0.71, 0.88)",0.05472245,NA,1.48E-05,NA,NA,63723,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Cholesterol,non-HDL-C,Beta Coefficient,-0.2771184,NA,0.75796473,NA,"(0.67, 0.86)",0.06404344,NA,1.51E-05,NA,NA,118017,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6  ratio,Omega-6,Beta Coefficient,-0.2527537,NA,0.77665917,NA,"(0.69, 0.87)",0.05859237,NA,1.60E-05,NA,NA,117946,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-TG,Beta Coefficient,0.2309512,NA,1.25979775,NA,"(1.13, 1.4)",0.05358242,NA,1.63E-05,NA,NA,63739,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Total BCAA,Total BCAA,Beta Coefficient,0.20242778,NA,1.22437166,NA,"(1.12, 1.34)",0.04697754,NA,1.64E-05,NA,NA,63664,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-TG,Beta Coefficient,0.21756134,NA,1.24304167,NA,"(1.13, 1.37)",0.05054784,NA,1.68E-05,NA,NA,63748,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-FC,Beta Coefficient,-0.1165091,NA,0.89002202,NA,"(0.84, 0.94)",0.02718143,NA,1.82E-05,NA,NA,117492,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Cholesteryl Esters,IDL-CE,Beta Coefficient,-0.2878216,NA,0.74989539,NA,"(0.66, 0.86)",0.06720202,NA,1.84E-05,NA,NA,118022,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Cholesteryl Esters,M-VLDL-CE,Beta Coefficient,-0.2955315,NA,0.74413596,NA,"(0.65, 0.85)",0.06911079,NA,1.90E-05,NA,NA,118018,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-FC,Beta Coefficient,-0.3656611,NA,0.69373784,NA,"(0.59, 0.82)",0.08575594,NA,2.01E-05,NA,NA,117981,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesterol,Total-C,Beta Coefficient,-0.2147319,NA,0.80675769,NA,"(0.73, 0.89)",0.05039754,NA,2.04E-05,NA,NA,63740,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-FC,Beta Coefficient,-0.2284634,NA,0.79575545,NA,"(0.72, 0.88)",0.05388866,NA,2.24E-05,NA,NA,117913,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,VLDL particle size,VLDL particle size,Beta Coefficient,0.22087923,NA,1.24717279,NA,"(1.13, 1.38)",0.05214499,NA,2.28E-05,NA,NA,63754,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-FC,Beta Coefficient,-0.2013819,NA,0.81760013,NA,"(0.74, 0.9)",0.04755351,NA,2.29E-05,NA,NA,63754,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-C,Beta Coefficient,-0.1753595,NA,0.83915526,NA,"(0.77, 0.91)",0.0414211,NA,2.30E-05,NA,NA,63667,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-PL,Beta Coefficient,-0.1182666,NA,0.88845917,NA,"(0.84, 0.94)",0.0279755,NA,2.36E-05,NA,NA,117636,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-C,Beta Coefficient,-0.1189907,NA,0.88781607,NA,"(0.84, 0.94)",0.02816194,NA,2.39E-05,NA,NA,117730,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Phenylalanine,Phenylalanine,Beta Coefficient,0.26038979,NA,1.29743572,NA,"(1.15, 1.46)",0.0616618,NA,2.41E-05,NA,NA,117787,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-P,Beta Coefficient,-0.3022383,NA,0.73916191,NA,"(0.64, 0.85)",0.07157707,NA,2.42E-05,NA,NA,118011,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-C,Beta Coefficient,-0.3399377,NA,0.71181469,NA,"(0.61, 0.83)",0.08067429,NA,2.51E-05,NA,NA,118031,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-FC,Beta Coefficient,-0.1203571,NA,0.88660376,NA,"(0.84, 0.94)",0.02862545,NA,2.62E-05,NA,NA,117731,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-TG,Beta Coefficient,0.12277596,NA,1.13063109,NA,"(1.07, 1.2)",0.02920708,NA,2.63E-05,NA,NA,117028,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,DHA  ratio,DHA,Beta Coefficient,-0.2221546,NA,0.80079154,NA,"(0.72, 0.89)",0.05330373,NA,3.08E-05,NA,NA,117727,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-CE,Beta Coefficient,-0.2929992,NA,0.74602275,NA,"(0.65, 0.86)",0.07036124,NA,3.12E-05,NA,NA,118031,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,NA Particle concentration,Total-P,Beta Coefficient,-0.3116509,NA,0.7322371,NA,"(0.63, 0.85)",0.07493014,NA,3.19E-05,NA,NA,117983,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-FC,Beta Coefficient,-0.1747873,NA,0.83963559,NA,"(0.77, 0.91)",0.04204349,NA,3.22E-05,NA,NA,63604,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,IDL Cholesterol,IDL-C,Beta Coefficient,-0.2756555,NA,0.75907437,NA,"(0.67, 0.86)",0.06645181,NA,3.35E-05,NA,NA,118022,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-CE,Beta Coefficient,-0.1831116,NA,0.83267524,NA,"(0.76, 0.91)",0.04450658,NA,3.88E-05,NA,NA,63747,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-C,Beta Coefficient,-0.3793463,NA,0.68430857,NA,"(0.57, 0.82)",0.09245236,NA,4.08E-05,NA,NA,118030,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-C,Beta Coefficient,-0.1780707,NA,0.83688321,NA,"(0.77, 0.91)",0.04343603,NA,4.14E-05,NA,NA,63754,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Unsaturation,Unsaturation,Beta Coefficient,-0.0840388,NA,0.91939561,NA,"(0.88, 0.96)",0.02053299,NA,4.26E-05,NA,NA,62328,C50,Breast Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesteryl Esters,Total-CE,Beta Coefficient,-0.2094729,NA,0.81101165,NA,"(0.73, 0.9)",0.05119185,NA,4.28E-05,NA,NA,117911,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,NA Phosphoglyceride,Total-PL,Beta Coefficient,-0.2139033,NA,0.80742649,NA,"(0.73, 0.89)",0.05234981,NA,4.39E-05,NA,NA,63737,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-C,Beta Coefficient,-0.1827922,NA,0.83294122,NA,"(0.76, 0.91)",0.04493388,NA,4.74E-05,NA,NA,63746,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-PL,Beta Coefficient,0.20598401,NA,1.22873355,NA,"(1.11, 1.36)",0.05068397,NA,4.82E-05,NA,NA,63731,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Unsaturation,Unsaturation,Beta Coefficient,-0.1220731,NA,0.88508365,NA,"(0.83, 0.94)",0.03017778,NA,5.23E-05,NA,NA,117628,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,IDL ratio,IDL-TG,Beta Coefficient,0.1185052,NA,1.12581272,NA,"(1.06, 1.19)",0.0293121,NA,5.28E-05,NA,NA,117129,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid ratio,PUFA/MUFA,Beta Coefficient,-0.1213944,NA,0.88568461,NA,"(0.83, 0.94)",0.03014635,NA,5.65E-05,NA,NA,117651,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Polyunsaturated Fatty Acid ratio,PUFA,Beta Coefficient,-0.1148304,NA,0.89151734,NA,"(0.84, 0.94)",0.02853201,NA,5.71E-05,NA,NA,117645,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-FC,Beta Coefficient,-0.1827111,NA,0.8330088,NA,"(0.76, 0.91)",0.04542889,NA,5.77E-05,NA,NA,63737,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Phenylalanine,Phenylalanine,Beta Coefficient,0.19436157,NA,1.21453534,NA,"(1.1, 1.34)",0.04833045,NA,5.78E-05,NA,NA,63613,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Sphingomyelins,Sphingomyelins,Beta Coefficient,-0.2872957,NA,0.75028983,NA,"(0.65, 0.86)",0.07155864,NA,5.95E-05,NA,NA,117929,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,NA Cholesterol,Total-C,Beta Coefficient,-0.2044194,NA,0.81512041,NA,"(0.74, 0.9)",0.05092158,NA,5.96E-05,NA,NA,117909,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid ratio,MUFA,Beta Coefficient,0.27325738,NA,1.31423845,NA,"(1.15, 1.5)",0.06817312,NA,6.12E-05,NA,NA,117951,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,NA Particle concentration,Total-P,Beta Coefficient,-0.2321118,NA,0.79285745,NA,"(0.71, 0.89)",0.05797575,NA,6.24E-05,NA,NA,117882,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,LA  ratio,LA,Beta Coefficient,-0.1965026,NA,0.8215992,NA,"(0.75, 0.9)",0.04912319,NA,6.33E-05,NA,NA,117923,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Total cholines,Total cholines,Beta Coefficient,-0.2193277,NA,0.8030585,NA,"(0.72, 0.89)",0.05496176,NA,6.59E-05,NA,NA,117816,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-C,Beta Coefficient,-0.1133176,NA,0.89286706,NA,"(0.84, 0.94)",0.0283994,NA,6.60E-05,NA,NA,117301,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Phosphoglycerides,Phosphoglycerides,Beta Coefficient,-0.211905,NA,0.80904157,NA,"(0.73, 0.9)",0.05311708,NA,6.62E-05,NA,NA,63680,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-3  ratio,Omega-3,Beta Coefficient,-0.2086185,NA,0.81170485,NA,"(0.73, 0.9)",0.05250366,NA,7.09E-05,NA,NA,63583,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large VLDL ratio,L-VLDL-PL,Beta Coefficient,0.39849162,NA,1.48957615,NA,"(1.22, 1.81)",0.10035693,NA,7.16E-05,NA,NA,114585,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,LDL Particle concentration,LDL-P,Beta Coefficient,-0.2808338,NA,0.75515381,NA,"(0.66, 0.87)",0.07082929,NA,7.34E-05,NA,NA,118012,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,NA Phosphoglyceride,Total-PL,Beta Coefficient,-0.2129403,NA,0.80820435,NA,"(0.73, 0.9)",0.0537812,NA,7.51E-05,NA,NA,117907,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-TG,Beta Coefficient,0.1981521,NA,1.21914782,NA,"(1.11, 1.34)",0.05007043,NA,7.57E-05,NA,NA,63740,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-PL,Beta Coefficient,-0.1163014,NA,0.89020691,NA,"(0.84, 0.94)",0.02940448,NA,7.65E-05,NA,NA,117729,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-TG,Beta Coefficient,0.12041329,NA,1.12796293,NA,"(1.06, 1.2)",0.03047984,NA,7.80E-05,NA,NA,117720,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-C,Beta Coefficient,-0.1898401,NA,0.82709135,NA,"(0.75, 0.91)",0.04820486,NA,8.21E-05,NA,NA,117569,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-FC,Beta Coefficient,-0.3707722,NA,0.69020117,NA,"(0.57, 0.83)",0.09415826,NA,8.22E-05,NA,NA,118031,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-FC,Beta Coefficient,-0.177614,NA,0.83726558,NA,"(0.77, 0.91)",0.04520626,NA,8.53E-05,NA,NA,63699,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-CE,Beta Coefficient,-0.1642224,NA,0.84855332,NA,"(0.78, 0.92)",0.0417991,NA,8.54E-05,NA,NA,63675,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-TG,Beta Coefficient,0.12065684,NA,1.12823768,NA,"(1.06, 1.2)",0.03072191,NA,8.59E-05,NA,NA,117731,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-PL,Beta Coefficient,-0.1931822,NA,0.82433174,NA,"(0.75, 0.91)",0.04922649,NA,8.70E-05,NA,NA,63754,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,NA Free Cholesterol,Total-FC,Beta Coefficient,-0.261232,NA,0.77010224,NA,"(0.68, 0.88)",0.06659557,NA,8.76E-05,NA,NA,118015,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Phosphatidylcholines,Phosphatidylcholines,Beta Coefficient,-0.2179165,NA,0.80419258,NA,"(0.72, 0.9)",0.05555919,NA,8.77E-05,NA,NA,117820,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Albumin,Alb,Beta Coefficient,-0.1946472,NA,0.82312498,NA,"(0.75, 0.91)",0.04968209,NA,8.93E-05,NA,NA,63659,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-PL,Beta Coefficient,-0.3554655,NA,0.70084709,NA,"(0.59, 0.84)",0.0908102,NA,9.06E-05,NA,NA,117935,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-FC,Beta Coefficient,-0.2184655,NA,0.8037512,NA,"(0.72, 0.9)",0.05606813,NA,9.76E-05,NA,NA,117787,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Leucine,Leucine,Beta Coefficient,0.33770797,NA,1.40173109,NA,"(1.18, 1.66)",0.08683596,NA,0.00010064,NA,NA,117785,C73,Thyroid Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL Cholesterol,M-VLDL-C,Beta Coefficient,-0.2683405,NA,0.76464734,NA,"(0.67, 0.88)",0.06925398,NA,0.000107,NA,NA,118017,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-C,Beta Coefficient,-0.1936519,NA,0.8239447,NA,"(0.75, 0.91)",0.05002517,NA,0.000108,NA,NA,117975,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-CE,Beta Coefficient,-0.1566048,NA,0.85504192,NA,"(0.79, 0.93)",0.04045544,NA,0.00010837,NA,NA,63754,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium VLDL ratio,M-VLDL-C,Beta Coefficient,-0.2101934,NA,0.81042747,NA,"(0.73, 0.9)",0.05431006,NA,0.000109,NA,NA,118029,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-CE,Beta Coefficient,-0.1085663,NA,0.89711941,NA,"(0.85, 0.95)",0.02806651,NA,0.00010965,NA,NA,117717,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Very Large HDL Cholesterol ratio,XL-HDL-TG,Beta Coefficient,0.19065088,NA,1.21003693,NA,"(1.1, 1.33)",0.04944773,NA,0.00011544,NA,NA,63475,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL,XXL-VLDL-L,Beta Coefficient,0.17935957,NA,1.19645087,NA,"(1.09, 1.31)",0.04657351,NA,0.00011759,NA,NA,63679,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very large VLDL ratio,XL-VLDL-CE,Beta Coefficient,-0.1987433,NA,0.81976034,NA,"(0.74, 0.91)",0.05180046,NA,0.0001247,NA,NA,62364,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol,M-HDL-L,Beta Coefficient,-0.2026822,NA,0.8165377,NA,"(0.74, 0.91)",0.05285504,NA,0.00012573,NA,NA,63721,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Triglyceride,XXL-VLDL-TG,Beta Coefficient,0.17450907,NA,1.19066155,NA,"(1.09, 1.3)",0.04563087,NA,0.00013111,NA,NA,63648,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Small HDL Cholesterol ratio,S-HDL-PL,Beta Coefficient,0.21205748,NA,1.23621894,NA,"(1.11, 1.38)",0.05549963,NA,0.000133,NA,NA,117995,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Small VLDL ratio,S-VLDL-CE,Beta Coefficient,-0.3491968,NA,0.70525431,NA,"(0.59, 0.84)",0.09143689,NA,0.000134,NA,NA,118017,C17,Small Intestine Cancer
36737450,36737450.1.1,Nightingale,NA,Large HDL Cholesterol ratio,L-HDL-CE,Beta Coefficient,-0.1032874,NA,0.90186777,NA,"(0.86, 0.95)",0.02711765,NA,0.00013961,NA,NA,117297,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Medium LDL Cholesterol ratio,M-LDL-C,Beta Coefficient,-0.1042995,NA,0.90095544,NA,"(0.85, 0.95)",0.02739539,NA,0.00014055,NA,NA,117142,C18,Colon Cancer
36737450,36737450.1.1,Nightingale,NA,Monounsaturated Fatty Acid ratio,MUFA,Beta Coefficient,0.20852453,NA,1.23185915,NA,"(1.11, 1.37)",0.05477527,NA,0.000141,NA,NA,117923,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Omega-6  ratio,Omega-6,Beta Coefficient,-0.1841228,NA,0.83183362,NA,"(0.76, 0.91)",0.04838763,NA,0.000142,NA,NA,117918,C15,Esophageal Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-TG,Beta Coefficient,0.23286762,NA,1.26221438,NA,"(1.12, 1.42)",0.06119993,NA,0.000142,NA,NA,117809,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,IDL ratio,IDL-FC,Beta Coefficient,-0.2184677,NA,0.80374943,NA,"(0.72, 0.9)",0.05749863,NA,0.000145,NA,NA,117872,C22,Liver Cancer
36737450,36737450.1.1,Nightingale,NA,Extremely large VLDL Phosphoglyceride,XXL-VLDL-PL,Beta Coefficient,0.17276235,NA,1.1885836,NA,"(1.09, 1.3)",0.04556753,NA,0.00014983,NA,NA,63688,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Medium HDL Cholesterol ratio,M-HDL-TG,Beta Coefficient,0.20322937,NA,1.2253535,NA,"(1.1, 1.36)",0.05361868,NA,0.00015048,NA,NA,63742,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Very small VLDL ratio,XS-VLDL-PL,Beta Coefficient,0.1974455,NA,1.21828666,NA,"(1.1, 1.35)",0.05214772,NA,0.00015292,NA,NA,117886,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Polyunsaturated Fatty Acid,PUFA,Beta Coefficient,-0.2025825,NA,0.8166191,NA,"(0.74, 0.91)",0.05368264,NA,0.00016084,NA,NA,117827,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,HDL Cholesterol,HDL-C,Beta Coefficient,-0.232234,NA,0.79276057,NA,"(0.7, 0.89)",0.0615753,NA,0.00016224,NA,NA,117903,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,IDL ratio,IDL-TG,Beta Coefficient,0.18433065,NA,1.20241334,NA,"(1.09, 1.32)",0.0488788,NA,0.00016248,NA,NA,63631,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol,L-LDL-FC,Beta Coefficient,-0.1945604,NA,0.82319644,NA,"(0.74, 0.91)",0.05163334,NA,0.00016448,NA,NA,63743,C54,Endometrial Cancer
36737450,36737450.1.1,Nightingale,NA,ApoA1,ApoA1,Beta Coefficient,-0.2237891,NA,0.79948372,NA,"(0.71, 0.9)",0.05945928,NA,0.00016739,NA,NA,117892,C64,Kidney Cancer
36737450,36737450.1.1,Nightingale,NA,Large LDL Cholesterol ratio,L-LDL-CE,Beta Coefficient,-0.2149426,NA,0.8065877,NA,"(0.72, 0.9)",0.05714518,NA,0.000169,NA,NA,117802,C90,Multiple Myeloma
36737450,36737450.1.1,Nightingale,NA,Isoleucine,Isoleucine,Beta Coefficient,0.17390597,NA,1.18994367,NA,"(1.09, 1.3)",0.04624701,NA,0.00016966,NA,NA,63579,C54,Endometrial Cancer
